show_id,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,type,url,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10
81003736,One Last Thing,Tim Rouhana,"Wendell Pierce, Jurnee Smollett-Bell, Joanne Froggatt, April Billingsley, Elizabeth Ludlow, David Kronawitter, Adora Dei, Eric Mendenhall, Ed Amatrudo, Kate Kovach",United States,25-Aug-19,2018,TV-MA,92 min,Dramas,"After 25 years of searching, a lonely dentist finds his long-lost daughter but learns that she suffers from a rare medical condition.",Movie,https://image.freepik.com/free-vector/404-error-concept-with-face_23-2147737378.jpg,80227516,70236020,80214010,81002933,80209609,80002074,70222860,80237905,80212251,419733
81036530,Drink Drank Drunk,Yeung Yat-Tak,"Carlos Chan, Ken Hung, Deep Ng, Michelle Wai, Yee Tong, Felix Lok, Kin-Yan Lee",Hong Kong,24-Aug-19,2016,TV-MA,92 min,"Comedies, International Movies","Too hungover to report as a witness in a criminal trial the day after his birthday party, a young man and his pals do some unexpected soul-searching.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABbq_tdqasSAi8vyCNxmiqrhgyxOVTgBvZ3hU3tY4eI2xMVwE0Vaac7HBiK0dJ5NEDiQygMJwvk_apv8IdS8cKkOZLXmS.jpg?r=124,81189912,80216665,70109758,80210995,80191219,81089941,80241474,80991400,60027726,81036539
81145277,Fanatic,Keith L. Smith,"Denyce Lawton, Hosea Chanchez, Michelle Mitchenor, Darius McCrary, Shawne Merriman, Sticky Fingaz, Miguel A. Núñez Jr., Masika Kalysha, Zac Titus",United States,24-Aug-19,2019,TV-14,91 min,Thrillers,"When a successful young rap star has an affair with an obsessive fan, his life is turned upside down when she kidnaps him.",Movie,https://image.freepik.com/free-vector/404-error-concept-with-face_23-2147737378.jpg,80998566,81061407,70279852,81069393,70084148,80101826,80195378,80234451,81030409,81052266
81155859,Kaake Da Viyah,Rai Yuvraj Bains,"Priti Sapru, Nirmal Rishi, Jordan Sandhu, Prabh Grewal, Karamjit Anmol, Harby Sangha, Gurmeet Sajan, Prince Kanwaljit Singh",India,23-Aug-19,2019,TV-PG,133 min,"Comedies, Dramas, International Movies","In this zany comedy, a man is torn between the girl he loves and the respective women his warring mother and grandmother have chosen for him to marry.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABczal3U8M4EPPZvp1OQUOSdtJHksBnhEzZqBqwwBWaOxZXpYJaw1eDGb2f-B2f6hDAkhUNxaiYAsfjI0a03pGEhIPxaB.jpg?r=bfb,70267834,80216665,80144355,80999983,1005494,80189997,81089941,81016191,81025404,80210602
81155858,Marriage Palace,Sunil Thakur,"Sharry Mann, Payal Rajput, Jaswinder Bhalla, B.N. Sharma, Harby Sangha, Nirmal Rishi, Anita Devgan, Rupinder Roopi",India,23-Aug-19,2018,TV-14,135 min,"Comedies, International Movies","After a young man charms the girl he loves into accepting his proposal, an accidental swap on their wedding day leads him to marry the wrong bride.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABWZRSmW3gClMj7intgt9HZ1zb4RpbO5848WzY80m3XTsXp1Lvv1bVIpcp3VXb45uRIreJX_r3fdjtfDUAFzKKIYw-OIx.jpg?r=e6a,80087891,81183570,80999983,70267834,81017316,80241474,80144355,81019771,70117268,70176655
81147910,Mayday Life,Muh Chen,"Mayday, Huang Bo, Tony Leung Ka-fai","China, Taiwan",23-Aug-19,2019,TV-PG,120 min,"International Movies, Music & Musicals",Mayday's Life Tour concert unfolds as five fading superheroes are summoned to save the world from an extraterrestrial enemy that detests sound.,Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABa6uN7E1c9Yjrs5ZSF5lLqcQz-KvnzExy2VixegLmjcksqdhUGw6Ur3h7a2Ot0nml_NH4UeVkC-__lhpX8K5yyN14lnH.jpg?r=1e4,81060041,81018238,81020005,80217475,81072430,70295176,81192130,80221210,81074135,81031262
81155802,Saavat,Saurabh Sinha,"Smita Tambe, Milind Shirole, Shwetambari Ghute, Shitanshu Kumar Sharad, Nishikant Rawji, Sanjivani Khanvilkar",India,23-Aug-19,2019,TV-14,118 min,"Dramas, Independent Movies, International Movies","In rural India, a detective's investigation of seven confounding suicides uncovers revelations about the myths and mindsets of the rest of the village.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABQX-Rc_nXtCE8JWmfBmP7zLVAj3qLYdbY04Ng6rKR7UQVA4PSoC1djKK4AMwvpOvhFPLnJ6DlOhewxrRJsJO7HnnZ2ND.jpg?r=a14,70197057,81008536,80178726,80097424,81025404,80142390,80194704,80244855,81002864,80244708
70285728,The Congress,Ari Folman,"Robin Wright, Harvey Keitel, Jon Hamm, Paul Giamatti, Kodi Smit-McPhee, Danny Huston, Sami Gayle, Michael Stahl-David, Michael Landes, Sarah Shahi","Israel, Germany, Poland, Luxembourg, Belgium, France, United States",23-Aug-19,2013,TV-MA,123 min,"Dramas, International Movies, Sci-Fi & Fantasy",Actress Robin Wright plays herself in this surreal drama about a film star who agrees to have her digital image recorded for reuse in future films.,Movie,https://image.freepik.com/free-vector/404-error-concept-with-face_23-2147737378.jpg,80065146,80032842,80218104,81049544,81151877,81020545,80236359,81135868,80220816,81103517
81151880,Game Over (Hindi Version),Ashwin Saravanan,"Taapsee Pannu, Vinodhini, Parvathi T, Ramya Subramanian, Sanchana Natarajan, Anish Kuruvilla, David Solomon Raja","India, Turkey",21-Aug-19,2019,TV-MA,98 min,"Horror Movies, International Movies, Thrillers","As a series of murders hit close to home, a video game designer with post-traumatic stress must confront her demons, or risk becoming their victim.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABa3N8QJayz29Km4ncGvBWjuLKq3Lj8Sgadhu8n_nHqYGdxxF8D5sz3jL6BvpgEeByuRDLhHvf3EqXh2yDJY9RA_g0cJl.jpg?r=f45,80215730,81161487,81030855,81088282,81017011,80994423,80245442,70265211,80063599,653673
81151877,Game Over (Tamil Version),Ashwin Saravanan,"Taapsee Pannu, Vinodhini, Parvathi T, Ramya Subramanian, Sanchana Natarajan, Anish Kuruvilla, David Solomon Raja","India, Turkey",21-Aug-19,2019,TV-MA,98 min,"Horror Movies, International Movies, Thrillers","As a series of murders hit close to home, a video game designer with post-traumatic stress must confront her demons, or risk becoming their victim.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABWPxuLuwblrIOUaZMrZvgGlDZAFQ2a3ypskUqCqFSaJoLCgJlliq8tNPWxzdcrKnPleGfjFdAVn8a8h9sV5druNppPod.jpg?r=0d2,80215730,81161487,81030855,81088282,81017011,80994423,80245442,70265211,80063599,653673
81151878,Game Over (Telugu Version),Ashwin Saravanan,"Taapsee Pannu, Vinodhini, Parvathi T, Ramya Subramanian, Sanchana Natarajan, Anish Kuruvilla, David Solomon Raja","India, Turkey",21-Aug-19,2019,TV-MA,98 min,"Horror Movies, International Movies, Thrillers","As a series of murders hit close to home, a video game designer with PTSD must confront her demons, or risk becoming their victim.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABa81UuwjwY8H8rQmE_BrKizOE1_QG-KXprA7UrPNUHhNzqEjUasz5XCQ63Ih2nRc0EbPJl-Eh52GnCA3TzGM-aUc45Re.jpg?r=c6a,81016338,80215730,81030855,81088282,81017011,80994423,80245442,80063599,653673,70265211
81144912,The Girl Allergic to Wi-Fi,Jun Lana,"Sue Ramirez, Jameson Blake, Markus Paterson, Angellie Saño",Philippines,21-Aug-19,2018,TV-MA,104 min,"International Movies, Romantic Movies","When an internet-obsessed teen develops a rare illness that forces her to move to a remote town, she must navigate her relationships without technology.",Movie,https://image.freepik.com/free-vector/404-error-concept-with-face_23-2147737378.jpg,81076049,80173606,80010778,81043345,80244271,80108481,70118953,80133335,70275076,70117268
60021787,Gangs of New York,Martin Scorsese,"Leonardo DiCaprio, Daniel Day-Lewis, Cameron Diaz, Jim Broadbent, John C. Reilly, Henry Thomas, Liam Neeson, Brendan Gleeson, Gary Lewis, Stephen Graham","United States, Italy",20-Aug-19,2002,R,167 min,Dramas,"In the crime-ridden slums of New York in the 1860s, vengeful orphan Amsterdam Vallon joins the cutthroat gang of his father's killer, Bill the Butcher.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABYFS1092PT1RuyzzRssVtBC2s7YukCwqFF_BmpiV5SUv7Bm0GB4e0eGx_2RAERhEDajNoCyphVHNJmLwc6gCD9oGj8MA.jpg?r=917,80997865,80144152,80095697,81075519,70299043,81076114,80000644,80124522,70033643,80167481
81092330,For Love or Money,Mark Murphy,"Robert Kazinsky, Samantha Barks, Ed Speleers, Tony Way, Rachel Hurd-Wood, Ivan Kaye, Anna Chancellor, David Hargreaves, Tanya Reynolds",United Kingdom,16-Aug-19,2019,TV-MA,95 min,Comedies,"When a goofy but likable millionaire discovers his fiancée’s plan to steal his wealth, he devises an unromantic scheme to make her life a living hell.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABWRcoNRvi2t_zKNBx4TcXbmFfctIgK1dqt5ZIjlkpRt8Y-2mQlQcOhefvKD-zKmZS-HqjB4az5lTPdQ5JNyGcA54bMqt.jpg?r=cad,80218819,81020577,80208661,70084799,81027195,80095435,81015153,80151663,80227677,81088285
80021840,Selfless,Tarsem Singh,"Ryan Reynolds, Natalie Martinez, Matthew Goode, Ben Kingsley, Victor Garber, Derek Luke, Michelle Dockery, Melora Hardin, Brendan McCarthy, Sam Page",United States,16-Aug-19,2015,PG-13,117 min,"Sci-Fi & Fantasy, Thrillers","A dying tycoon has his consciousness transplanted into the body of a healthy young man, only to make a troubling discovery about the body's origin.",Movie,https://image.freepik.com/free-vector/404-error-concept-with-face_23-2147737378.jpg,80113647,80223153,70184051,70236016,80177342,81020545,81049544,80241947,70242081,80201500
80231419,Sextuplets,Michael Tiddes,"Marlon Wayans, Bresha Webb, Michael Ian Black, Glynn Turman, Molly Shannon, Debbi Morgan",United States,16-Aug-19,2019,TV-14,100 min,Comedies,"When a dad-to-be learns he's actually a sextuplet, he sets off on a wild journey to meet his long-lost family. Marlon Wayans stars as all six siblings.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABXaw6Oj_YbVNrGFG1VHs3wR0jTQvQDLST-glsI5JxUqPeBTl2eHxyWeHl-DNvk60sLkvgv-8ePQ9hTvoH2nqtep31IdK.jpg?r=e30,80046819,80133153,80240397,80036165,80165437,81191473,81187847,80002073,80179138,70185045
80235578,The Little Switzerland,Kepa Sojo,"Jon Plazaola, Maggie Civantos, Ingrid García Jonsson, Lander Otaola, Secun de la Rosa, Ramón Barea, Maribel Salas, Mikel Losada, Pepe Rapazote, Enrique Villén, Kandido Uranga, Anabela Teixeira, Karra Elejalde, Antonio Resines",Spain,16-Aug-19,2019,TV-MA,86 min,"Comedies, International Movies",The discovery of the tomb of William Tell’s son in a town in the Basque Country spurs the village's cantankerous citizens to lobby for Swiss annexation.,Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABfsJBJ5QHDiCTVgUI0y5xqLC4SU6MOIq9p0IYu45giyBzSPj7RuGJXlTVs_wRD0Z6dfB2uIhVMZQs2ZzBq204Me3b8OH.jpg?r=18f,80186608,80231468,70130445,60027716,1150871,80216677,81005266,81091423,80025495,81059656
81154987,Chhota Bheem Kungfu Dhamaka,"Rajiv Chilaka, Binayak Das","Sonal Kaushal, Rupa Bhimani, Jigna Bharadhwaj, Sabina Malik, Julie Tejwani, Rajesh Kava, Vaibhav Thakkar, Samriddhi Shuklaa, Aditya Raj Sharma, Vinod Kulkarni",India,15-Aug-19,2019,TV-Y7-FV,112 min,Children & Family Movies,Chhota Bheem is in China for a martial arts competition but his real challenge: to save the emperor’s daughter from being kidnapped by the villain Zuhu!,Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABVOcOP8GiNq01R098UIvo2fxbFMbYJghyWntHI1exMdjX3Cjefcd6mlLpt4bHGsKzHo24teU7TwgN08kamp-j5GKHkJw.jpg?r=b02,80167628,80215923,81121181,60021796,80236133,80223149,80224294,80105030,80222157,80245299
81122206,Til Death Do Us Part,"Cho Li, Chen Hung-yi, Weica Wang, Liu Bang-yao, Lin Guan-fu, Shen Chi, YC Tom Lee","Wen Chen-ling, River Huang, Lin He-xuan, Phoebe Lin, Janel Tsai, Dara Hanfman, Hsia Teng-hung, Nikki Hsin-Ying Hsieh",Taiwan,15-Aug-19,2019,TV-MA,1 Season,"International TV Shows, TV Dramas, TV Thrillers","Based on the speculative short stories of MirrorFiction, this sci-fi thriller anthology plunges headlong into our deepest desires – and darkest fears.",TV Show,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABZkBboZPmtE7-EQvZ59AhkQdh0sNinvl3-kKuSYj13eFRrqRX3bo7bmEeFNROGGSgH01U8phFeNEwh5zPZMa6DtYcLca.jpg?r=3f2,80999981,60033786,81016326,80202465,80201543,80240691,80175934,80184422,80151384,80148239
81004321,Whindersson Nunes: Adult,Diego Pignataro,Whindersson Nunes,Brazil,15-Aug-19,2019,TV-MA,69 min,Stand-Up Comedy,Brazilian YouTube sensation Whindersson Nunes revisits his humble beginnings and much more in a series of playful stories and peculiar songs.,Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABfkIuFZsQDEX5OQWU-Jluqzww4atgdFhdPwbmpexOWVEcocU5CXZp8UO2ITlEUrxsUWdPu2bC9nK8w4t_FOJcC-l9gYf.jpg?r=70f,80998562,80147923,81030342,81008283,80231523,81068732,80218111,81049950,70180088,81020716
81147274,Uyare,Manu Ashokan,"Parvathy, Asif Ali, Tovino Thomas, Siddique, Pratap Pothan, Samyuktha Menon, Anarkali Marikar, Prem Prakash",India,14-Aug-19,2019,TV-14,119 min,"Dramas, International Movies",An aspiring pilot fights for her future – and justice – after surviving an acid attack from her abusive boyfriend.,Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABaQNLAbcELhNq_W_Jft2VAOClwRPh9wZNED8X1OfuZ5cy2hDqDFG1LW5VmaWG9QXTm79LVmAfIRhHpFQmg_9a1Yqa4rM.jpg?r=59e,80221109,81032812,80196789,80232891,80211576,70123120,80195357,81030755,80028965,81022003
81147278,90 ML,Anita Udeep,"Oviya, Masoom Shankar, Bommu Lakshmi, Monisha Ram, Tej Raj, Shree Gopika, Anson Paul, Devadarshini Chetan",India,13-Aug-19,2019,TV-14,123 min,"Comedies, International Movies, Music & Musicals",Four friends shake up their lives when they meet a new woman in their apartment complex who encourages them to embrace their wild sides.,Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABc83UKivHRexq1izg7ViCf7Xx8sl5VNzAjBycT9fDlJIOouquz8-YEClpX_fbNuQBjcoyP-UPcy55PmMwyFdPPNXGolQ.jpg?r=cf9,80001101,80219127,80988062,81007175,80046777,70167072,80046347,80211703,80065327,80199962
81146011,Calum von Moger: Unbroken,Vlad Yudin,Calum Von Moger,United States,13-Aug-19,2019,TV-MA,93 min,"Documentaries, Sports Movies","Bodybuilder and two-time Mr. Universe, Calum von Moger, reflects on his rise to fame and battle to come back from a debilitating injury.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABbnAeBWWLZvvi76tTKxWWv8N3LAEAgcgZNaz5pNDV0t49YJJnhrYbAGKjj_bEAvD6tmd-NgiHhZkrRItJ32vfxw5TEw7.jpg?r=1e2,80221308,81056491,80136311,80182919,80217743,80223052,81173255,80165918,81049949,70267490
81074367,Jaoon Kahan Bata Ae Dil,Aadish Keluskar,"Khushboo Upadhyay, Rohit Kokate, Himanshu Kohli, Mohammed Shakir",India,09-Aug-19,2018,TV-MA,107 min,"Dramas, Independent Movies, International Movies","A couple’s caustic, increasingly jarring interactions over a Mumbai evening strain their relationship until it threatens to break at its fraying seams.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABb5UEkyW7vnMqiB2M8Y-iHhuLzupMXV3LAQTT_sYBTVXpaS8b4xT02uwVodiCYMk0t2ntgRIWoBG82AjDpLJ89l_zREP.jpg?r=556,80202273,70108017,81016750,80232891,81113886,70074299,81151877,80180681,80242916,81092328
81091977,Rocko's Modern Life: Static Cling,"Joe Murray, Cosmo Segurson","Carlos Alazraqui, Tom Kenny, Charlie Adler, Jill Talley, Mr. Lawrence, Joe Murray",United States,09-Aug-19,2019,TV-Y7,46 min,"Children & Family Movies, Comedies, LGBTQ Movies","After 20 years in space, Rocko struggles to adjust to life in 21st century O-Town and makes it his mission to get his favorite show back on the air.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABVQHSqWdU1BD7h-8aNA5fixbHLN9-eDEEVdmVzOF8ou4nbtARky8zLIZyDPfPqt1QRSm5T5wQIDctIeIcBs2prqfu-Ol.jpg?r=917,60029167,80211634,70117297,80167628,81179400,70060005,70084148,81062293,81142594,81132437
70183165,Judy Moody and the Not Bummer Summer,John Schultz,"Jordana Beatty, Heather Graham, Parris Mosteller, Preston Bailey, Kristoffer Ryan Winters, Garrett Ryan, Jaleel White, Ashley Boettcher, Taylar Hender, Cameron Boyce, Jenica Bergere, Janet Varney",United States,08-Aug-19,2011,PG,91 min,"Children & Family Movies, Comedies","In this family film, never-dull third-grader Judy Moody embarks on a summer adventure with her brother, Stink, and always-up-for-fun Aunt Opal.",Movie,https://image.freepik.com/free-vector/404-error-concept-with-face_23-2147737378.jpg,80167628,80046819,80179138,81025935,60033787,81092767,80222157,352989,80133153,81044608
80165487,Reply 1994,Shin Won-ho,"Go Ara, Jung Woo, Sung Dong-il, Dohee, Son Ho-jun, Kim Sung-kyun, Cha Seon-wu, Yoo Yeon-seok, Lee Il-hwa",South Korea,08-Aug-19,2014,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows","All hailing from various parts of Korea, a group of college students go from being complete strangers to a big happy family at a Seoul boarding house.",TV Show,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABTasdORHCWBf2KTufANHeYu7US9xtR6BpE3UdxJMVlMUZUtaQu5qZRnewLtuUydY78t6rOuiUR5haOJp-fVLW_x1_zkc.jpg?r=442,80224490,80223138,70292700,81067757,70100383,80201906,80240691,81156592,81176196,80173387
70297144,Reply 1997,Shin Won-ho,"Jung Eun-ji, Seo In-guk, Shin So-yul, Ji-won Eun, Lee Ho-won, Lee Si-eon, Sung Dong-il, Lee Il-hwa, Song Jong-ho",South Korea,08-Aug-19,2012,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows","As a teen, Shi Won was obsessed with a boy band. Now 33 years old, Shi Won and her friends are reviving their memories as their school reunion nears.",TV Show,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABYfSJAetSULRIhSxfZ6LRBRimy7kFxiV8XEDAS9Q10ewrkC6JsqEuZiEDtca532_Hvq5x87CPDPruraFWNYxR-mAoXDW.jpg?r=1d3,81025251,81067757,70292700,70100383,80240691,80223138,81018233,80117554,81176196,80239831
81065902,St. Agatha,Darren Lynn Bousman,"Sabrina Kern, Carolyn Hennesy, Courtney Halverson, Shaun Fletcher, Lindsay Seim, Hannah Fierman, Trin Miller, Seth Michaels, Justin Miles",United States,08-Aug-19,2018,TV-MA,103 min,"Horror Movies, Independent Movies","Unwed and pregnant, a young woman flees her abusive home in 1950s Georgia and takes refuge at a mysterious convent with a terrible secret.",Movie,https://image.freepik.com/free-vector/404-error-concept-with-face_23-2147737378.jpg,80065386,80174897,80036427,80014727,81044365,81018181,18002692,80208662,70020730,80217133
81112446,Badla,Sujoy Ghosh,"Amitabh Bachchan, Taapsee Pannu, Amrita Singh, Tony Luke, Manav Kaul",India,07-Aug-19,2019,TV-14,117 min,"International Movies, Thrillers","When a woman is accused of killing her lover, a renowned lawyer is hired – but the more they try to  untangle the truth, the more convoluted it becomes.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABbRgwHEZV5z08GV7XFBQ4SqxzFL36GCDGEq__EWFvMpkcY21ZzePCv3BzqNxfIy97l0kdYImwMr2c6wrnw_Vdr3PVI5y.jpg?r=d8a,70174741,80999985,70251519,506464,80134695,80144408,81058497,81030976,70130445,70025372
